dataset,sample,curated_smiles,inchi_keys,structure_group,copy_class,copy_ID
AChE,3024,COc1cccc(C=NC2CCN(Cc3ccccc3)C2)c1OC,IPRATKIQYZCEHU-UHFFFAOYSA-N,0,0,CHEMBL4756650
AChE,3025,Cc1ccc(C=NC2CCN(Cc3ccccc3)C2)cc1,SYTFXTBQPNDATE-UHFFFAOYSA-N,0,0,CHEMBL4795118
AChE,3026,Oc1ccccc1C=NC1CCN(Cc2ccccc2)C1,ZKSWOPXEHZPXIM-UHFFFAOYSA-N,0,0,CHEMBL4796199
AChE,3027,Cc1cccc(C=NC2CCN(Cc3ccccc3)C2)c1,KQYCJYRXJNDDRY-UHFFFAOYSA-N,0,0,CHEMBL4756674
AChE,3028,COc1cccc2cc[n+](-c3ccc(C#N)cc3)cc12,XMAZDSNQTZMUKR-UHFFFAOYSA-N,0,0,CHEMBL4795263
AChE,3029,COc1ccccc1-[n+]1ccc2cccc(OC)c2c1,JMKMARYDMLUZSB-UHFFFAOYSA-N,0,0,CHEMBL4785258
AChE,3030,COc1cccc2c1C=[N+](c1ccccc1Cl)CC2,BUFZJGZXVCBTBP-UHFFFAOYSA-N,0,0,CHEMBL3970993
AChE,3031,COc1cccc2c1C=[N+](c1cccc(Br)c1)CC2,PUTWMSVQNHSOOD-UHFFFAOYSA-N,0,0,CHEMBL3916407
AChE,3032,COc1cccc2c1C=[N+](c1cc(Cl)cc(Cl)c1)CC2,YYVOZYHYQRSUOG-UHFFFAOYSA-N,0,0,CHEMBL3953893
AChE,3033,COc1cccc2cc[n+](-c3cccc(C(F)(F)F)c3)cc12,DOIWRNJCXNHQND-UHFFFAOYSA-N,0,0,CHEMBL4797466
AChE,3034,COc1cccc2cc[n+](-c3cccc(I)c3)cc12,OSHDWXGAGPDADK-UHFFFAOYSA-N,0,0,CHEMBL4784275
AChE,3035,COc1cccc2cc[n+](-c3ccccc3C(F)(F)F)cc12,QDSKOJRLRVUXRZ-UHFFFAOYSA-N,0,0,CHEMBL4783762
AChE,3036,COc1cccc2c1C=[N+](c1cccc(I)c1)CC2,PTGJVEKXVLJNPC-UHFFFAOYSA-N,0,0,CHEMBL3897347
AChE,3037,COc1cccc2c1C=[N+](c1cccc(C(F)(F)F)c1)CC2,MWVCINPRMWXXNK-UHFFFAOYSA-N,0,0,CHEMBL3943261
AChE,3038,COc1cccc2c1C=[N+](c1ccccc1C#N)CC2,YXWFEONZZBWCTA-UHFFFAOYSA-N,0,0,CHEMBL3892569
AChE,3039,COc1ccccc1[N+]1=Cc2c(cccc2OC)CC1,PFWYSMFNQYWXDC-UHFFFAOYSA-N,0,0,CHEMBL3986315
AChE,3040,COc1cccc2cc[n+](-c3cc(Cl)cc(Cl)c3)cc12,QYAMQJWDLJBHAG-UHFFFAOYSA-N,0,0,CHEMBL4797691
AChE,3041,COc1cccc2c1C=[N+](c1ccccc1C(F)(F)F)CC2,KPCGKWNPTFBTJN-UHFFFAOYSA-N,0,0,CHEMBL3906317
AChE,3042,COc1cccc2c1C=[N+](c1cccc(Cl)c1)CC2,ZTMOKKKKEZBDTR-UHFFFAOYSA-N,0,0,CHEMBL3899601
AChE,3043,COc1cccc2c1C=[N+](c1cccc(F)c1)CC2,KUYHYHHNMSBINZ-UHFFFAOYSA-N,0,0,CHEMBL3893741
AChE,3044,COc1cccc2c1C=[N+](c1ccc(C#N)cc1)CC2,RWBAICHMHAZDNY-UHFFFAOYSA-N,0,0,CHEMBL3901518
AChE,3045,COc1cccc2cc[n+](-c3cccc(Br)c3)cc12,SYKJOSLNCCWNOQ-UHFFFAOYSA-N,0,0,CHEMBL4791833
AChE,3046,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CC[N+](C)(O)C2N3C)cc1,QUIZUXGWWQDPKA-UHFFFAOYSA-O,0,0,10969
AChE,3047,Cc1cccc(C2NC(=S)Nc3[nH]c4c(c(=N)c32)CCCC4)c1,GYRQOPMYAYOUMX-UHFFFAOYSA-N,0,0,CHEMBL4166003
AChE,3048,CN1CC(c2ccccc2Cl)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,SIJFZRHSHYOLLN-UHFFFAOYSA-N,0,0,CHEMBL4754607
AChE,3049,Cc1cccc2c1ccc1c3c(c(=O)oc(=O)c12)C(C)CO3,LQZYROWRGCEIKS-UHFFFAOYSA-N,0,0,CHEMBL4285759
AChE,3050,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)OC)cc3o2)cc1,MAYVYUJUNJKXFY-UHFFFAOYSA-N,0,0,CHEMBL4789142
AChE,3051,COc1cc(CCC(=O)N=CC(=O)Nc2ccc(Br)cc2)ccc1O,PDBASINCIXLCBI-UHFFFAOYSA-N,0,0,CHEMBL4782581
AChE,3052,CN(CCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,QDZBIUGFNUHGNM-UHFFFAOYSA-N,0,0,CHEMBL224469
AChE,3053,COc1cc(CN=c2cc[nH]c(=NC3CCN(Cc4ccccc4)CC3)[nH]2)cc(OC)c1OC,HRNBEQMXRSPNKX-UHFFFAOYSA-N,0,0,CHEMBL2047231
AChE,3054,COc1ccc2c(c1)c(CC(=O)NCCCNCCC=Nc1cc(O)c(NCCCNCCCNC(=O)Cc3c(C)n(C(=O)c4ccc(Cl)cc4)c4ccc(OC)cc34)cc1O)c(C)n2C(=O)c1ccc(Cl)cc1,ABJCIEDRZWMOHV-UHFFFAOYSA-N,0,0,CHEMBL3087677
AChE,3055,COc1ccc2cc3[n+](cc2c1OCc1ccccc1C)CCc1cc2c(cc1-3)OCO2,PIIDRDTXOSKYMH-UHFFFAOYSA-N,0,0,CHEMBL4756491
AChE,3056,CCN(C)C(=O)Oc1cccc2c1C(N)CC2,BJBNWGJTSVNTFT-UHFFFAOYSA-N,0,0,CHEMBL542749
AChE,3057,Cc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,ASTZQAAKBGEWAA-UHFFFAOYSA-N,0,0,CHEMBL455790
AChE,3058,O=C(c1cccc(Cl)c1Cl)n1nc(OCCN2CCCCC2)c2ccccc21,AYMRUPGZRKXYGK-UHFFFAOYSA-N,0,0,CHEMBL4445553
AChE,3059,Brc1ccc([N+]2=Cc3ccccc3CC2)cc1,HQPJYEGWOJQVPO-UHFFFAOYSA-N,0,0,CHEMBL4779440
AChE,3060,COc1cc2[se]n(-c3ccc(CCN4CCCCC4)cc3)c(=O)c2cc1OC,MNZWOEGJCSJXFA-UHFFFAOYSA-N,0,0,CHEMBL3115024
AChE,3061,Cc1cc(=O)oc2cc(OCCSC(=S)N(C)C)ccc12,XDKQETGPJLVOCH-UHFFFAOYSA-N,0,0,CHEMBL4169394
AChE,3062,C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1C=NO,AXOFUMFOKNODCQ-UHFFFAOYSA-O,0,0,CHEMBL286990
AChE,3063,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCc3ccccc3C2)cc1OC,LFDKTRKHMGXBPS-UHFFFAOYSA-N,0,0,CHEMBL4793075
AChE,3064,O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12,OSWCICCXKIXGDJ-UHFFFAOYSA-N,0,0,CHEMBL4754186
AChE,3065,CN(C)CCOc1ccc(-c2nc3ccccc3[nH]2)cc1,LUBUSRLQUIHRJC-UHFFFAOYSA-N,0,0,CHEMBL2413746
AChE,3066,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCCCC2)cc1OC,KIQCSORRMFIOHM-UHFFFAOYSA-N,0,0,CHEMBL4747710
AChE,3067,C=C(C)C(O)CCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3=C(OC(C(C)(C)O)C3)C1(C(=O)C(C)C)C2=O,BDWNRXRRLOYBIP-UHFFFAOYSA-N,97,0,CHEMBL4128191
AChE,3068,N=c1c2c([nH]c3c1C(c1ccccc1)NC(=S)N3)CCCC2,PLNLVEUSTUDWFQ-UHFFFAOYSA-N,0,0,CHEMBL4171284
AChE,3069,O=c1c2ccccc2[se]n1-c1ccc(CN2CCCCC2)cc1,HWARFVXWYZKCEU-UHFFFAOYSA-N,0,0,CHEMBL3115027
AChE,3070,CC(C)=CCC1CC2(CC=C(C)C)C(=O)C(C(=O)C(C)C)(C(=O)C3=C2OC(C(C)(C)O)C3)C1(C)CCC(=O)C(C)C,WROKLQGREWQMKH-UHFFFAOYSA-N,0,0,CHEMBL4127747
AChE,3071,CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C,LIZYKHYLXJGMFT-UHFFFAOYSA-N,88,0,CHEMBL3335017
AChE,3072,O=c1c2ccccc2[se]n1-c1ccc(OCCN2CCCCC2)cc1,JBKQSCQUUYXDOK-UHFFFAOYSA-N,0,0,CHEMBL3115029
AChE,3073,O=C1C=CN(Cc2ccccc2)CC1Cc1ccc[nH]1,DAHISBPOKSVOQT-UHFFFAOYSA-N,0,0,CHEMBL340409
AChE,3074,CC(=O)n1cc(C=C2CN(Cc3ccccc3)CCC2=O)c2ccccc21,BKHHGOOGUZLGME-UHFFFAOYSA-N,0,0,CHEMBL129684
AChE,3075,O=C(c1cccc(F)c1F)n1nc(OCCN2CCCC2)c2ccccc21,HUROHLWFOLUBSA-UHFFFAOYSA-N,0,0,CHEMBL4563523
AChE,3076,COc1cc(C=CC(=O)N2CCN(c3ccc(F)cc3)CC2)ccc1O,WREXFNWLVKENMO-UHFFFAOYSA-N,0,0,CHEMBL4779302
AChE,3077,CN1CC(c2ccccc2)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,MZQIWOOECDNIBW-UHFFFAOYSA-N,0,0,CHEMBL4800067
AChE,3078,COc1cccc2c1C(=O)C(=CC1CCN(Cc3ccc4c(c3)OCO4)CC1)C2,SVXQNAFUZDCNTM-UHFFFAOYSA-N,0,0,CHEMBL3818918
AChE,3079,COc1cc(C=CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)ccc1O,GFABSOYEQWQSME-UHFFFAOYSA-N,0,0,CHEMBL4788008
AChE,3080,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc(Cl)cc12,FXAYTPDQXQFMLM-UHFFFAOYSA-N,0,0,CHEMBL1289392
AChE,3081,C=CCn1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,UYMNDAZATQETDD-UHFFFAOYSA-N,0,0,152535
AChE,3082,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C1=C2OC(C(C)(C)O)C1O,QCGFWQHSUGMYLF-UHFFFAOYSA-N,95,0,CHEMBL4129940
AChE,3083,C#CCNC1CCc2ccc(OC(=O)N(C)CCCC)cc21,PBBZQCRCUHDOBK-UHFFFAOYSA-N,89,0,CHEMBL541885
AChE,3084,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,XMXDGPFCJLHNBV-UHFFFAOYSA-N,0,0,CHEMBL3335061
AChE,3085,O=c1nc2n(Cc3cccc(F)c3)c3ccccc3nc-2c(=O)[nH]1,YKFCMGCIKPDFCM-UHFFFAOYSA-N,0,0,152540
AChE,3086,CC(OC[n+]1ccn(C)c1C=NO)C(C)(C)C,ZFCHOIXDYDKFFE-UHFFFAOYSA-O,0,0,CHEMBL32585
AChE,3087,O=c1nc2n(Cc3ccccc3)c3ccccc3nc-2c(=O)[nH]1,SXXXKEQNJUOXFV-UHFFFAOYSA-N,0,0,152536
AChE,3088,CCN(Cc1ccccc1OC)C(=O)CCCCC=Nc1cc(O)c(NCCCCCC(=O)N(CC)Cc2ccccc2OC)cc1O,ZUZFAVCHDANHQP-UHFFFAOYSA-N,0,0,CHEMBL242190
AChE,3089,COc1cc(C(=O)n2nc(OCCN3CCCC3)c3ccccc32)cc(OC)c1OC,YKZLXQPXJSBUQA-UHFFFAOYSA-N,0,0,CHEMBL4441005
AChE,3090,Cc1cc(C)c(C(=O)n2nc(OCCN3CCCCC3)c3ccccc32)c(C)c1,XJMUJUCYSZCXIU-UHFFFAOYSA-N,0,0,CHEMBL4473145
AChE,3091,Cc1cccc(Cn2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)c1,SSUHCQLRKUEUEP-UHFFFAOYSA-N,0,0,152537
AChE,3092,COc1cc2[nH]c3c(c(=N)c2cc1OC)C1CC(C)=CC(C3)C1,SSNOZNMAJLCWOX-UHFFFAOYSA-N,0,0,CHEMBL574267
AChE,3093,CN(Cc1ccccc1)Cc1ccc(C=C2Cc3ccccc3C2=O)cc1,FQNITJPHVSUPLX-UHFFFAOYSA-N,0,0,CHEMBL597406
AChE,3094,COCCN1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,DZIRKEXGKAKOQQ-UHFFFAOYSA-N,0,0,CHEMBL1834068
AChE,3095,CN1c2ccccc2C(N2CCSCC2)c2ccccc21,GYHIIYHXQOHZPU-UHFFFAOYSA-N,0,0,CHEMBL4065259
AChE,3096,C#CC(C)OC[n+]1ccn(C)c1C=NO,XDTYPQHSQPGVQE-UHFFFAOYSA-O,0,0,CHEMBL348216
AChE,3097,O=C(C=Cc1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1)c1c(O)cc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O,PJQRMGWDMAUSJK-UHFFFAOYSA-N,0,0,CHEMBL4793096
AChE,3098,Cc1cc(=O)oc2ccc(OCC=CCCn3cnc4c(N5CCCCC5)ncnc43)cc12,LIFICNZLRORTHU-UHFFFAOYSA-N,0,0,CHEMBL4445345
AChE,3099,CC(C)(C)c1cc[n+](COC[n+]2ccc(C(C)(C)C)cc2)cc1,HLOCPCSCTALETD-UHFFFAOYSA-N,0,0,CHEMBL1642981
AChE,3100,c1ccc2c[n+](Cc3ccc(C[n+]4ccc5ccccc5c4)cc3)ccc2c1,QSQXPXMHGYXQAJ-UHFFFAOYSA-N,0,0,CHEMBL1669493
AChE,3101,COc1ccc(NC(=S)NCCN2CCC(C)CC2)cc1Cl,LWULRPYIMPIYQD-UHFFFAOYSA-N,0,0,CHEMBL1340607
AChE,3102,COc1ccc2[nH]c3c(c(=NCCCCNC(=O)C(N)Cc4c[nH]c5ccccc45)c2c1)CCCC3,YUYUQINXUWCCQE-UHFFFAOYSA-N,0,0,CHEMBL4475391
AChE,3103,COc1ccc(N2CCN(C(=O)C=Cc3ccc(O)c(OC)c3)CC2)cc1,QHNGJBPXKUMSNP-UHFFFAOYSA-N,0,0,CHEMBL4791662
AChE,3104,COc1cccc(CN2CCC(=CC3Cc4cccc(OC)c4C3=O)CC2)c1,UPSPFTPMHRMNSY-UHFFFAOYSA-N,0,0,CHEMBL3819574
AChE,3105,C#CCNC(C)Cc1cccc(OC(=O)N(C)CCCC)c1,IYWJZKJJGUCNHL-UHFFFAOYSA-N,0,0,CHEMBL147031
AChE,3106,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2Cl)C(c2ccccc2)NC12C(=O)Nc1ccc(Cl)cc12,DSCWQEVYSNSKRA-UHFFFAOYSA-N,0,0,CHEMBL1288825
AChE,3107,CCCCn1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,LRJZEQPKFQVNKG-UHFFFAOYSA-N,0,0,152534
AChE,3108,COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4)CC3)c2c1,FYNDPJGSQYTAKR-UHFFFAOYSA-N,0,0,CHEMBL3824362
AChE,3109,O=C1c2ccccc2SCC12C(c1cccc(F)c1)C1CSCN1C21C(=O)c2ccccc2C1=O,VPCJSDMYVQSWBN-UHFFFAOYSA-N,0,0,CHEMBL4761620
AChE,3110,CN1c2ccccc2C(N2CCOCC2)c2ccccc21,LYLYGAKMNMVFHZ-UHFFFAOYSA-N,0,0,CHEMBL4077169
AChE,3111,COc1cc(C=CC(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,ZUJNWRAQDSOTQS-UHFFFAOYSA-N,0,0,CHEMBL4741070
AChE,3112,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,LXOFWGQRZZFMFP-UHFFFAOYSA-N,0,0,CHEMBL2413733
AChE,3113,c1ccc(CN=c2cc[nH]c(=NC3CCN(Cc4ccccc4)CC3)[nH]2)cc1,GLHVTNXLNWGCPW-UHFFFAOYSA-N,0,0,CHEMBL1766146
AChE,3114,CN1c2ccccc2C(n2nnc3ccccc32)c2ccccc21,FMPYUZLCKYTCDZ-UHFFFAOYSA-N,0,0,CHEMBL4088659
AChE,3115,CCN1CCC2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12,CSENCZKLXRJGFD-UHFFFAOYSA-N,0,0,CHEMBL34002
AChE,3116,COc1ccc(CCN=c2[nH]c(CC(N)=O)nc3ccccc23)cc1OC,IQRUJTCHAGTJBS-UHFFFAOYSA-N,0,0,CHEMBL4096673
AChE,3117,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3=C(OC(C(C)(C)O)C3O)C1(C(=O)C(C)C)C2=O,ANPNJITWNOVMBT-UHFFFAOYSA-N,90,0,CHEMBL4129007
AChE,3118,O[S+]1CCN(c2nc(=NCc3ccccc3)cc[nH]2)CC1,UCCYZKQSHMSBJL-UHFFFAOYSA-N,0,0,CHEMBL1766147
AChE,3119,c1ccc(CN2CCC(N=c3[nH]ccc(=NCc4ccc5c(c4)OCO5)[nH]3)CC2)cc1,PCQQLSGOOJZBEN-UHFFFAOYSA-N,0,0,CHEMBL2047375
AChE,3120,O=C1NCCCc2c1c1ccccc1n2CCc1ccccc1,MGCVMPGXEBMMCL-UHFFFAOYSA-N,0,0,CHEMBL3971112
AChE,3121,COc1cc(CCC(=O)N=CC(=O)Nc2ccc(C)cc2)ccc1O,BOWDBZCNSVYDMW-UHFFFAOYSA-N,0,0,CHEMBL4784756
AChE,3122,C#CC(C)C(C)OC[n+]1ccn(C)c1C=NO,PXZFBORVHABSJM-UHFFFAOYSA-O,0,0,CHEMBL357981
AChE,3123,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)OC)cc(OC(=O)N(C)OC)cc3o2)cc1,BFOHLCXWDVQYDH-UHFFFAOYSA-N,0,0,CHEMBL4795422
AChE,3124,c1ccc2c(CN=c3cc[nH]c(N4CCSCC4)n3)cccc2c1,KYTJYEBPIKSQIT-UHFFFAOYSA-N,0,0,CHEMBL1084212
AChE,3125,Brc1ccc(-n2cc(COc3ccc(C=NN=c4c5c([nH]c6ccccc46)CCCC5)cc3)nn2)cc1,FSMUMZKUQDJOPV-UHFFFAOYSA-N,0,0,CHEMBL4526428
AChE,3126,O=C1c2ccccc2SCC12C(c1ccccc1)C1CSCN1C21C(=O)c2ccccc2C1=O,XEDITFPNOHYJHU-UHFFFAOYSA-N,0,0,CHEMBL4754171
AChE,3127,O=C(Nc1cc2ccccc2oc1=O)c1ccc([N+](=O)[O-])cc1,HJKPDPIBJCBDPC-UHFFFAOYSA-N,0,0,CHEMBL3220510
AChE,3128,C#CCN(C)C1CCc2ccc(OC(=O)N(C)C)cc21,BTUDKCQXCPEJPA-UHFFFAOYSA-N,0,0,CHEMBL555506
AChE,3129,Cc1ccc(CN=c2cc[nH]c(=NC3CCN(Cc4ccccc4)CC3)[nH]2)cc1,WPGWJDQGLFQPSF-UHFFFAOYSA-N,0,0,CHEMBL2047228
AChE,3130,Cc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,JNNLSQKEHIMVGD-UHFFFAOYSA-N,0,0,CHEMBL2413737
AChE,3131,COc1cc(CCC(=O)N=CC(=O)Nc2ccc(F)cc2)ccc1O,LXDPUVVVDDTSMB-UHFFFAOYSA-N,0,0,CHEMBL4787804
AChE,3132,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3Cc2ccccc2)cc1,BNHHOLFSTKWHNP-UHFFFAOYSA-N,0,0,CHEMBL293720
AChE,3133,c1ccc2c[n+](CCCCC[n+]3ccc4ccccc4c3)ccc2c1,HRBRHVOBBAKORO-UHFFFAOYSA-N,0,0,CHEMBL1669483
AChE,3134,CCCCCN=C(C=NO)N(C)C,FGGDEBNQOUZMTE-UHFFFAOYSA-N,0,0,CHEMBL1952049
AChE,3135,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,ULQHQGIQRTXVRN-UHFFFAOYSA-N,0,0,CHEMBL3122171
AChE,3136,O=C(COc1ccc(I)cc1)NCCCN1CCCCC1,DOMQEJAUBXIDNR-UHFFFAOYSA-N,0,0,CHEMBL4289086
AChE,3137,COc1cc(CCC(=O)N=CC(=O)Nc2cccc(Br)c2)ccc1O,SZYPZWRYUWDQPF-UHFFFAOYSA-N,0,0,CHEMBL4777188
AChE,3138,CCN(CC)C(=O)C=Cc1ccc(OC(=O)N(C)C)c(OC)c1,HSCGFHIZLBSWKK-UHFFFAOYSA-N,0,0,CHEMBL4789995
AChE,3139,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,UQSOOAKXHWUTAS-UHFFFAOYSA-N,0,0,CHEMBL4281409
AChE,3140,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,AXGSZSMUDFDNJS-UHFFFAOYSA-N,0,0,CHEMBL1289615
AChE,3141,O=C1CC(c2ccc(OCCCCN3CCc4ccccc4C3)cc2)Oc2cc(OCCCCN3CCc4ccccc4C3)cc(O)c21,CERDJUBMBLYNCC-UHFFFAOYSA-N,0,0,CHEMBL4794189
AChE,3142,COc1ccc2[nH]c3c(c(=NCCCCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,UHRMTCOEBUUBLY-UHFFFAOYSA-N,0,0,CHEMBL3632848
AChE,3143,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,SDQRYPMSEJDQLP-UHFFFAOYSA-N,0,0,CHEMBL3582211
AChE,3144,CN1Cc2cc(O)ccc2N(C)C1c1c(Cl)cccc1Cl,BMOGOJGTAVLCMW-UHFFFAOYSA-N,0,0,CHEMBL3786666
AChE,3145,COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4cccc(C)c4)CC3)c2c1,NQRYVGBVQHMKOV-UHFFFAOYSA-N,0,0,CHEMBL3823538
AChE,3146,c1ccc2c(c1)CN1CCCCCCCC1=N2,BDWDPIJBKASPLW-UHFFFAOYSA-N,0,0,CHEMBL166359
AChE,3147,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,JTXXBIULLCCIBN-UHFFFAOYSA-N,0,0,CHEMBL3407587
AChE,3148,C#CCNC1CCc2ccc(OC(=O)NCC)cc21,DTDDAECOCAIMMO-UHFFFAOYSA-N,0,0,CHEMBL553498
AChE,3149,CN1CCN(c2nc(=NC(c3ccccc3)c3ccccc3)cc[nH]2)CC1,QNWZDUYKZZHAGJ-UHFFFAOYSA-N,0,0,CHEMBL1834069
AChE,3150,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,GGTPKCUHOKYRFT-UHFFFAOYSA-N,0,0,CHEMBL3335053
AChE,3151,COc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1,KARJHRGDHQUFBR-UHFFFAOYSA-N,0,0,CHEMBL4096311
AChE,3152,CC(=O)N1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,VWSPYGVSTWEEDZ-UHFFFAOYSA-N,0,0,CHEMBL1834064
AChE,3153,C#CC(C)NCCc1cccc(OC(=O)N(C)CC)c1,SDKBXPYAKOHCMY-UHFFFAOYSA-N,0,0,CHEMBL357953
AChE,3154,COc1cc2[se]n(-c3ccc(CCN4CCCC4)cc3)c(=O)c2cc1OC,ZPJJDDNKPMJLGS-UHFFFAOYSA-N,0,0,CHEMBL3115023
AChE,3155,CC(C)(C)c1cc[n+](CCC[n+]2ccc(C(C)(C)C)cc2)cc1,OBKUQIPOSJEQDO-UHFFFAOYSA-N,0,0,CHEMBL1642972
AChE,3156,c1ccc(CN=c2cc[nH]c(N3CCOCC3)n2)cc1,PKTXFNWLILBNOJ-UHFFFAOYSA-N,0,0,CHEMBL1085781
AChE,3157,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN3CCN(C)CC3)c(O)c1)O2,BQJUWCUFUNRLRW-UHFFFAOYSA-N,0,0,CHEMBL4081805
AChE,3158,COc1ccc(NC(=S)NCCN2CCOCC2)cc1Cl,GIWMAITYUJGWGK-UHFFFAOYSA-N,0,0,CHEMBL4092186
AChE,3159,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1,ZRDFCDGVKGMYOD-UHFFFAOYSA-N,0,0,CHEMBL4290992
AChE,3160,CCN(CC)CCCCOc1ccc(C=C2COc3ccccc3C2=O)cc1,VUNANXQCSFPKSZ-UHFFFAOYSA-N,0,0,CHEMBL4285471
AChE,3161,CC(C)C1CCN(c2nc(=NCc3ccccc3)cc[nH]2)CC1,OTYAHAOHVMALLE-UHFFFAOYSA-N,0,0,CHEMBL1766020
AChE,3162,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,KNRZCCYRCNQTBX-UHFFFAOYSA-N,0,0,CHEMBL3334506
AChE,3163,COc1cc(CCc2ccc(N=c3c4c([nH]c5ccccc35)CCCC4)cc2)cc(OC)c1,BOGAHAUMRNNWPE-UHFFFAOYSA-N,0,0,CHEMBL4093419
AChE,3164,O=c1c2c3c(sc2nc2n1CCN2)CN(Cc1ccccc1)CC3,GSOLSFWBAREGNU-UHFFFAOYSA-N,0,0,234351
AChE,3165,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)C(c2ccccc2)NC12C(=O)Nc1ccc([N+](=O)[O-])cc12,SPVLXLKDUQTNJT-UHFFFAOYSA-N,0,0,CHEMBL1288826
AChE,3166,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(F)cc45)CC3)CC2)cc1,TXZRJOKADPHPQG-UHFFFAOYSA-N,0,0,CHEMBL4800092
AChE,3167,C#CCCOC[n+]1ccn(C)c1C=NO,UPNRXCOKTCKGBI-UHFFFAOYSA-O,0,0,CHEMBL149026
AChE,3168,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,JZTYZCGIRWVERO-UHFFFAOYSA-N,91,0,CHEMBL4172401
AChE,3169,C#CCNC1CCc2ccc(OC(=O)N(C)CCC)cc21,BWNGRRJLFYHENY-UHFFFAOYSA-N,92,0,CHEMBL555592
AChE,3170,CCCN1CCN(c2nc(=NC(c3ccccc3)c3ccccc3)cc[nH]2)CC1,DYOASIUUFDKCDY-UHFFFAOYSA-N,0,0,CHEMBL1834073
AChE,3171,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=O)c3C(C1)C2,HTKXCIXUSRZRRZ-UHFFFAOYSA-N,0,0,CHEMBL575166
AChE,3172,c1ccc2c(CN=c3cc[nH]c(N4CCOCC4)n3)cccc2c1,IWVKLFVNDFNPIF-UHFFFAOYSA-N,0,0,CHEMBL1084211
AChE,3173,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCN(Cc3ccccc3)CC2)cc1,FQGOWPYBNKSIRG-UHFFFAOYSA-N,0,0,CHEMBL4750360
